Time (s),Altitude (m),Velocity (m/s),Reference (m),Position Error (m),Integral Error,Action,Thrust (N),PWM
4.636580467224121,1.1949810981750488,-0.03042706660926342,1.0,-0.19498109817504883,1.0135897335782662,0.7052827,0.5115848183631897,52115
4.647464275360107,1.1946885585784912,-0.028071116656064987,1.0,-0.1946885585784912,1.0116428479924813,0.6794543,0.5038363337516785,51797
4.6582818031311035,1.1941750049591064,-0.02332046441733837,1.0,-0.19441986083984375,1.009698649384083,0.65110743,0.4953322410583496,51448
4.669188976287842,1.193220615386963,-0.0250746700912714,1.0,-0.1932206153869629,1.0077664432302134,0.65444374,0.49633315205574036,51489
4.679946184158325,1.1929798126220703,-0.02308015152812004,1.0,-0.1929798126220703,1.0058366451039926,0.62820804,0.4884624183177948,51167
4.690747022628784,1.1927554607391357,-0.0217877384275198,1.0,-0.19275546073913574,1.0039090904966013,0.6079833,0.4823950231075287,50918
4.701400518417358,1.1925439834594727,-0.020623845979571342,1.0,-0.19254398345947266,1.0019836506620066,0.5881921,0.4764576554298401,50675
4.711896181106567,1.1923397779464722,-0.019506661221385002,1.0,-0.19233977794647217,1.0000602528825417,0.5681,0.47043001651763916,50427
4.722875595092773,1.1916252374649048,-0.022427596151828766,1.0,-0.19162523746490479,0.9981440005078926,0.6038016,0.48114049434661865,50867
4.73376989364624,1.1913988590240479,-0.022702500224113464,1.0,-0.19139885902404785,0.9962300119176521,0.6005147,0.480154424905777,50826
4.744473695755005,1.1911649703979492,-0.02377151884138584,1.0,-0.19116497039794922,0.9943183622136726,0.6062073,0.48186221718788147,50896
4.754850387573242,1.1909239292144775,-0.024169910699129105,1.0,-0.19092392921447754,0.9924091229215278,0.60458577,0.4813757538795471,50876
4.765420198440552,1.1919689178466797,-0.01753639429807663,1.0,-0.1919689178466797,0.9904894337430611,0.49275047,0.4478251338005066,49501
4.776262044906616,1.1917873620986938,-0.018781306222081184,1.0,-0.19178736209869385,0.9885715601220741,0.5006977,0.45020928978919983,49598
4.787301063537598,1.191595435142517,-0.01971384510397911,1.0,-0.1915954351425171,0.9866556057706489,0.50472116,0.45141637325286865,49648
4.798071622848511,1.191854476928711,-0.019881457090377808,1.0,-0.1913909912109375,0.9847416958585395,0.5214722,0.4564416706562042,49854
4.8089680671691895,1.1916377544403076,-0.023337073624134064,1.0,-0.19163775444030762,0.9828253183141364,0.52667683,0.45800307393074036,49918
4.819763898849487,1.1913920640945435,-0.025812363252043724,1.0,-0.19139206409454346,0.980911397673191,0.5506953,0.46520861983299255,50213
4.830423355102539,1.1911189556121826,-0.028812043368816376,1.0,-0.19111895561218262,0.9790002081170692,0.58046556,0.4741396903991699,50580
4.841209411621094,1.189045786857605,-0.04206765443086624,1.0,-0.18904578685760498,0.9771097502484932,0.74276,0.5228279829025269,52576
4.852092504501343,1.1886065006256104,-0.04588010162115097,1.0,-0.18860650062561035,0.9752236852422371,0.77180827,0.5315424799919128,52933
4.862698554992676,1.188132882118225,-0.04898092523217201,1.0,-0.1881328821182251,0.9733423564210548,0.79351735,0.5380552411079407,53200
4.873528957366943,1.187629222869873,-0.051834773272275925,1.0,-0.18762922286987305,0.971466064192356,0.8121559,0.5436468124389648,53429
4.884334325790405,1.187099814414978,-0.054058272391557693,1.0,-0.18709981441497803,0.9695950660482062,0.8258498,0.5477549433708191,53598
4.895140886306763,1.1872743368148804,-0.05265378952026367,1.0,-0.18727433681488037,0.9677223226800574,0.8100144,0.5430043935775757,53403
4.905918836593628,1.186731219291687,-0.05477780103683472,1.0,-0.186731219291687,0.9658550104871405,0.82340366,0.5470210909843445,53568
4.916890859603882,1.186171054840088,-0.05724490433931351,1.0,-0.1861710548400879,0.9639932999387396,0.83801854,0.5514056086540222,53747
4.927757501602173,1.1855919361114502,-0.05819280818104744,1.0,-0.1855919361114502,0.9621373805776251,0.8437598,0.5531279444694519,53818
4.938560485839844,1.1839933395385742,-0.06257456541061401,1.0,-0.18399333953857422,0.9602974471822393,0.8739531,0.5621859431266785,54189
4.949521541595459,1.1832953691482544,-0.0643351599574089,1.0,-0.1832953691482544,0.9584644934907568,0.8827745,0.5648323893547058,54298
4.960421800613403,1.1826534271240234,-0.06436706334352493,1.0,-0.18265342712402344,0.9566379592195166,0.8838316,0.5651494860649109,54311
4.9713709354400635,1.1816320419311523,-0.06647011637687683,1.0,-0.18163204193115234,0.954821638800205,0.89535254,0.5686057806015015,54453
4.982168436050415,1.180966854095459,-0.06656981259584427,1.0,-0.18096685409545898,0.9530119702592504,0.89672154,0.5690165162086487,54470
4.993001222610474,1.1803027391433716,-0.06626788526773453,1.0,-0.18030273914337158,0.9512089428678168,0.89662474,0.5689874887466431,54468
5.003842830657959,1.1796382665634155,-0.06600908935070038,1.0,-0.17963826656341553,0.9494125602021826,0.89669865,0.5690096616744995,54469
5.014764308929443,1.1789847612380981,-0.06461343169212341,1.0,-0.17898476123809814,0.9476227125898016,0.89249915,0.5677497982978821,54418
5.025485038757324,1.1763883829116821,-0.07359866797924042,1.0,-0.17638838291168213,0.9458588287606847,0.9311583,0.5793474912643433,54893
5.036384344100952,1.175662636756897,-0.07169757783412933,1.0,-0.17566263675689697,0.9441022023931157,0.92735547,0.5782066583633423,54846
5.047137975692749,1.1749569177627563,-0.06945328414440155,1.0,-0.17495691776275635,0.9423526332154881,0.92232114,0.5766963362693787,54784
5.057826995849609,1.1715404987335205,-0.07624249160289764,1.0,-0.174277663230896,0.9406098565831792,0.9178312,0.5753493905067444,54729
5.068720579147339,1.1707830429077148,-0.07342520356178284,1.0,-0.17078304290771484,0.938902026154102,0.94457906,0.5833737850189209,55058
5.07947039604187,1.1700639724731445,-0.07080376893281937,1.0,-0.17006397247314453,0.9372013864293706,0.93998826,0.581996500492096,55002
5.09025502204895,1.169364094734192,-0.0685248002409935,1.0,-0.1693640947341919,0.9355077454820286,0.9357579,0.5807273983955383,54950
5.100971698760986,1.1712164878845215,-0.05204620957374573,1.0,-0.17121648788452148,0.9337955806031835,0.867695,0.5603085160255432,54112
5.111799240112305,1.1707149744033813,-0.048683468252420425,1.0,-0.17071497440338135,0.9320884308591496,0.85162956,0.5554888844490051,53915
5.12244439125061,1.1702443361282349,-0.045844532549381256,1.0,-0.17024433612823486,0.9303859874978673,0.8364508,0.5509352684020996,53728
5.133418083190918,1.1698005199432373,-0.043027132749557495,1.0,-0.1698005199432373,0.9286879822984349,0.8197381,0.5459214448928833,53523
5.144226312637329,1.1707875728607178,-0.03236456587910652,1.0,-0.17078757286071777,0.9269801065698277,0.72214484,0.5166434645652771,52322
5.155104160308838,1.170473337173462,-0.030303075909614563,1.0,-0.17047333717346191,0.925275373198093,0.70077336,0.5102320313453674,52059
5.166027784347534,1.1701823472976685,-0.027966493740677834,1.0,-0.17018234729766846,0.9235735497251164,0.67491144,0.5024734735488892,51741
5.176769971847534,1.169912576675415,-0.025976432487368584,1.0,-0.16991257667541504,0.9218744239583623,0.65063405,0.49519023299217224,51443
5.187605857849121,1.169666051864624,-0.024291090667247772,1.0,-0.16966605186462402,0.920177763439716,0.6279597,0.48838794231414795,51164
5.198357820510864,1.1706311702728271,-0.013074876740574837,1.0,-0.17063117027282715,0.9184714517369877,0.4479705,0.43439117074012756,48950
5.209372043609619,1.1705020666122437,-0.012041044421494007,1.0,-0.17050206661224365,0.9167664310708653,0.42261857,0.4267856180667877,48638
5.220398426055908,1.1703894138336182,-0.010928795672953129,1.0,-0.17038941383361816,0.9150625369325291,0.3949081,0.41847243905067444,48297
5.231482028961182,1.1721755266189575,0.0003285821294412017,1.0,-0.17217552661895752,0.9133407816663396,0.1320726,0.33962178230285645,45064
5.242142677307129,1.172176718711853,-0.00051460275426507,1.0,-0.17217671871185303,0.911619014479221,0.12984835,0.33895450830459595,45037
5.253011465072632,1.172167181968689,-0.0018670028075575829,1.0,-0.17216718196868896,0.9098973426595341,0.1369642,0.34108927845954895,45124
5.263798236846924,1.1721400022506714,-0.003616468282416463,1.0,-0.1721400022506714,0.9081759426370274,0.15194513,0.34558355808258057,45309
5.274864435195923,1.1712833642959595,-0.011234354227781296,1.0,-0.17128336429595947,0.9064631089940678,0.29804462,0.38941341638565063,47106
5.285629749298096,1.1711513996124268,-0.015159660018980503,1.0,-0.17115139961242676,0.9047515949979436,0.35153306,0.4054599404335022,47764
5.296635866165161,1.170975685119629,-0.01992434449493885,1.0,-0.1709756851196289,0.9030418381467472,0.4171853,0.4251556098461151,48571
5.30744194984436,1.1707452535629272,-0.026161443442106247,1.0,-0.17074525356292725,0.9013343856111179,0.5011803,0.45035409927368164,49604
5.317991256713867,1.171882152557373,-0.030573908239603043,1.0,-0.1704462766647339,0.8996299228444705,0.5836557,0.475096732378006,50619
5.3289830684661865,1.1715459823608398,-0.036898817867040634,1.0,-0.17154598236083984,0.8979144630208621,0.5963857,0.4789157211780548,50775
5.339801549911499,1.1711479425430298,-0.042531706392765045,1.0,-0.17114794254302979,0.8962029835954318,0.6576165,0.49728497862815857,51529
5.35078501701355,1.1706936359405518,-0.04872816428542137,1.0,-0.17069363594055176,0.8944960472360263,0.7173932,0.5152179598808289,52264
5.361506700515747,1.170904517173767,-0.049819059669971466,1.0,-0.1709045171737671,0.8927870020642886,0.71485865,0.514457643032074,52233
5.372486591339111,1.170377254486084,-0.055628616362810135,1.0,-0.17037725448608398,0.8910832295194278,0.7641156,0.5292347073554993,52838
5.383204936981201,1.1697988510131836,-0.060520827770233154,1.0,-0.1697988510131836,0.889385241009296,0.8003808,0.5401142835617065,53285
5.393909215927124,1.1691709756851196,-0.06504508852958679,1.0,-0.16917097568511963,0.8876935312524448,0.8295631,0.5488689541816711,53643
5.40458607673645,1.1683075428009033,-0.07058060169219971,1.0,-0.16830754280090332,0.8860104558244357,0.86134684,0.5584040880203247,54034
5.41524600982666,1.1675848960876465,-0.07399366796016693,1.0,-0.16758489608764648,0.8843346068635592,0.8779172,0.5633751749992371,54238
5.425663232803345,1.166836142539978,-0.07677730917930603,1.0,-0.16683614253997803,0.8826662454381594,0.8903887,0.5671166181564331,54392
5.436458349227905,1.166053056716919,-0.07832846790552139,1.0,-0.16605305671691895,0.8810057148709902,0.8965038,0.5689511895179749,54467
5.44719123840332,1.1652628183364868,-0.08018083870410919,1.0,-0.16526281833648682,0.8793530866876254,0.9030513,0.5709154605865479,54547
5.457987546920776,1.162291169166565,-0.08872806280851364,1.0,-0.16229116916656494,0.8777301749959597,0.93718964,0.5811569094657898,54967
5.469100475311279,1.161405324935913,-0.08849141746759415,1.0,-0.16140532493591309,0.8761161217466006,0.93809,0.5814270377159119,54978
5.4797258377075195,1.160522222518921,-0.08812379091978073,1.0,-0.1605222225189209,0.8745108995214114,0.9387609,0.5816282629966736,54987
5.490785121917725,1.1578888893127441,-0.09653772413730621,1.0,-0.15788888931274414,0.872932010628284,0.95930856,0.5877926349639893,55239
5.5015623569488525,1.1569278240203857,-0.09625032544136047,1.0,-0.15692782402038574,0.8713627323880802,0.9601685,0.5880505442619324,55250
5.51246452331543,1.1559648513793945,-0.09512786567211151,1.0,-0.15596485137939453,0.8698030838742862,0.96011,0.5880330204963684,55249
5.523435831069946,1.1550235748291016,-0.09313568472862244,1.0,-0.15502357482910156,0.8682528481259951,0.9590048,0.5877014994621277,55236
5.534323453903198,1.1552324295043945,-0.08479385823011398,1.0,-0.15523242950439453,0.8667005238309512,0.9444106,0.5833231806755066,55056
5.545306444168091,1.1543982028961182,-0.08238089084625244,1.0,-0.15439820289611816,0.86515654180199,0.9416858,0.5825057625770569,55023
5.5563061237335205,1.1535831689834595,-0.08070651441812515,1.0,-0.15358316898345947,0.8636207101121554,0.93998486,0.5819954872131348,55002
5.567561864852905,1.1497619152069092,-0.08655444532632828,1.0,-0.152793288230896,0.8620927772298463,0.93484306,0.5804529190063477,54938
5.578562021255493,1.1489068269729614,-0.08429316431283951,1.0,-0.14890682697296143,0.8606037089601167,0.9595012,0.5878503918647766,55242
5.589314222335815,1.1480817794799805,-0.08104107528924942,1.0,-0.14808177947998047,0.8591228911653169,0.95637804,0.5869134068489075,55203
5.600069522857666,1.1472865343093872,-0.07760043442249298,1.0,-0.1472865343093872,0.857650025822223,0.952394,0.5857182145118713,55154
5.6110429763793945,1.1465339660644531,-0.07330162823200226,1.0,-0.14653396606445312,0.8561846861615785,0.94561416,0.5836842656135559,55071
5.621899604797363,1.146388292312622,-0.06676578521728516,1.0,-0.14638829231262207,0.8547208032384522,0.92981225,0.57894366979599,54877
5.632763624191284,1.145735263824463,-0.0638485997915268,1.0,-0.1457352638244629,0.8532634506002076,0.92318606,0.5769558548927307,54795
5.643725633621216,1.1451141834259033,-0.06037783622741699,1.0,-0.14511418342590332,0.8518123087659486,0.91414386,0.5742431879043579,54684
5.654652833938599,1.1445285081863403,-0.05680396407842636,1.0,-0.14452850818634033,0.8503670236840852,0.90351856,0.5710555911064148,54553
5.665518283843994,1.143599033355713,-0.054734308272600174,1.0,-0.1435990333557129,0.8489310333505281,0.89961976,0.5698859691619873,54505
5.676352262496948,1.1430727243423462,-0.050680723041296005,1.0,-0.1430727243423462,0.8475003061071047,0.8849937,0.5654981136322021,54325
5.687406539916992,1.142133355140686,-0.04295726865530014,1.0,-0.14258277416229248,0.8460744783654818,0.8694014,0.560820460319519,54133
5.698384761810303,1.1425758600234985,-0.03538728505373001,1.0,-0.14257586002349854,0.8446487197652468,0.8001832,0.540054976940155,53282
5.709386110305786,1.1422383785247803,-0.03233003616333008,1.0,-0.14223837852478027,0.843226335979999,0.77725273,0.5331758260726929,53000
5.720181465148926,1.1419322490692139,-0.028912685811519623,1.0,-0.14193224906921387,0.8418070134893069,0.7486434,0.5245930552482605,52648
5.73111367225647,1.1416593790054321,-0.025857817381620407,1.0,-0.14165937900543213,0.8403904196992525,0.71968347,0.5159050226211548,52292
5.74196982383728,1.1414158344268799,-0.022566579282283783,1.0,-0.14141583442687988,0.8389762613549837,0.6851144,0.5055343508720398,51867
